#       lam(cm)         fp             fs          fp/fs             
261  1.2855550e-04  2.6021704e-08  2.2539734e-05  1.1544814e-03 
262  1.2913410e-04  1.8672641e-08  2.3999049e-05  7.7805755e-04 
263  1.2971530e-04  1.7778013e-08  2.3980705e-05  7.4134658e-04 
264  1.3029900e-04  2.0525036e-08  2.3711350e-05  8.6562071e-04 
265  1.3088540e-04  2.5908189e-08  2.3448989e-05  1.1048745e-03 
266  1.3147450e-04  1.9614965e-08  2.3035879e-05  8.5149625e-04 
267  1.3206610e-04  1.9436788e-08  2.2784263e-05  8.5307950e-04 
268  1.3266050e-04  1.8261611e-08  2.2490975e-05  8.1195286e-04 
269  1.3325750e-04  1.8300351e-08  2.2211529e-05  8.2391224e-04 
270  1.3385720e-04  2.4089546e-08  2.1899959e-05  1.0999813e-03 
271  1.3445970e-04  2.3557277e-08  2.1620569e-05  1.0895771e-03 
272  1.3506480e-04  2.1458995e-08  2.1290331e-05  1.0079221e-03 
273  1.3567260e-04  1.8523380e-08  2.0935977e-05  8.8476309e-04 
274  1.3628320e-04  2.0378570e-08  2.0730802e-05  9.8300924e-04 
275  1.3689650e-04  2.7140700e-08  2.0356882e-05  1.3332445e-03 
276  1.3751260e-04  2.2291480e-08  2.0025232e-05  1.1131696e-03 
277  1.3813150e-04  2.0488039e-08  1.9820050e-05  1.0337027e-03 
278  1.3875310e-04  1.8373777e-08  1.9643539e-05  9.3535982e-04 
279  1.3937760e-04  2.2735541e-08  1.9277904e-05  1.1793575e-03 
280  1.4000480e-04  1.9494810e-08  1.9036008e-05  1.0241018e-03 
281  1.4063490e-04  1.9117155e-08  1.8800560e-05  1.0168397e-03 
282  1.4126780e-04  1.8937957e-08  1.8481627e-05  1.0246910e-03 
283  1.4190360e-04  1.8067158e-08  1.8257059e-05  9.8959853e-04 
284  1.4254220e-04  1.9167201e-08  1.7917675e-05  1.0697371e-03 
285  1.4318370e-04  1.7441801e-08  1.7741362e-05  9.8311512e-04 
286  1.4382810e-04  1.9503177e-08  1.7487814e-05  1.1152438e-03 
287  1.4447540e-04  1.7720830e-08  1.7049509e-05  1.0393748e-03 
288  1.4512560e-04  1.6691857e-08  1.6859265e-05  9.9007026e-04 
289  1.4577870e-04  1.7987494e-08  1.6741014e-05  1.0744567e-03 
290  1.4643480e-04  1.5507642e-08  1.6497864e-05  9.3997881e-04 
291  1.4709380e-04  1.6482530e-08  1.6241833e-05  1.0148196e-03 
292  1.4775580e-04  1.7358858e-08  1.5946960e-05  1.0885371e-03 
293  1.4842070e-04  1.8871255e-08  1.5737551e-05  1.1991227e-03 
294  1.4908870e-04  1.8083425e-08  1.5594238e-05  1.1596223e-03 
295  1.4975970e-04  1.5425044e-08  1.5375716e-05  1.0032082e-03 
296  1.5043360e-04  1.5366931e-08  1.5064367e-05  1.0200848e-03 
297  1.5111060e-04  1.5326164e-08  1.4943553e-05  1.0256038e-03 
298  1.5179070e-04  1.4807133e-08  1.4779789e-05  1.0018501e-03 
299  1.5247380e-04  1.4683207e-08  1.4531303e-05  1.0104536e-03 
300  1.5316000e-04  2.0096979e-08  1.4323731e-05  1.4030548e-03 
301  1.5384930e-04  2.0254611e-08  1.4093991e-05  1.4371096e-03 
302  1.5454170e-04  1.4607543e-08  1.3852466e-05  1.0545085e-03 
303  1.5523720e-04  1.4740002e-08  1.3689104e-05  1.0767689e-03 
304  1.5593580e-04  1.5139310e-08  1.3462936e-05  1.1245177e-03 
305  1.5663760e-04  1.4629092e-08  1.3233795e-05  1.1054344e-03 
306  1.5734250e-04  1.4594747e-08  1.2940822e-05  1.1278068e-03 
307  1.5805060e-04  1.5110019e-08  1.2860978e-05  1.1748732e-03 
308  1.5876190e-04  1.3990103e-08  1.2194904e-05  1.1472089e-03 
